date,hour,type,dongsi
20140908,0,PM2.5,125.7
20140908,0,AQI,205
20140908,1,PM2.5,5.7
20140908,1,AQI,198
20140908,2,PM2.5,3
20140908,2,AQI,189
20140908,3,PM2.5,3
20140908,3,AQI,180
20140908,4,PM2.5,3
20140908,4,AQI,171
20140908,5,PM2.5,3
20140908,5,AQI,161
20140908,6,PM2.5,3
20140908,6,AQI,150
20140908,7,PM2.5,3
20140908,7,AQI,141
20140908,8,PM2.5,3
20140908,8,AQI,132
20140908,9,PM2.5,3
20140908,9,AQI,122
20140908,10,PM2.5,3
20140908,10,AQI,111
20140908,11,PM2.5,3
20140908,11,AQI,100
20140908,12,PM2.5,3
20140908,12,AQI,90
20140908,13,PM2.5,3
20140908,13,AQI,81
20140908,14,PM2.5,3
20140908,14,AQI,76
20140908,15,PM2.5,3
20140908,15,AQI,72
20140908,16,PM2.5,3
20140908,16,AQI,67
20140908,17,PM2.5,3
20140908,17,AQI,61
20140908,18,PM2.5,3
20140908,18,AQI,55
20140908,19,PM2.5,3
20140908,19,AQI,51
20140908,20,PM2.5,5.8
20140908,20,AQI,48
20140908,21,PM2.5,8.3
20140908,21,AQI,42
20140908,22,PM2.5,12.9
20140908,22,AQI,37
20140908,23,PM2.5,13.8
20140908,23,AQI,32
